x,y,z
1945,70,49.0
1946,63,49.0
1946,70,49.0
1947,65,49.0
1947,68,49.0
1948,65,49.0
1948,68,49.0
1949,65,49.0
1949,68,49.0
1950,63,49.0
1950,70,49.0
1951,63,49.0
1951,70,49.0
1952,63,49.0
1952,70,49.0
1953,65,49.0
1953,68,49.0
1954,65,49.0
1954,68,49.0
1955,65,49.0
1955,68,49.0
1956,63,49.0
1957,63,49.0
1958,63,49.0
1959,65,49.0
1960,65,49.0
1961,65,49.0
1962,63,49.0
1963,63,49.0
1964,63,49.0
1965,65,49.0
1966,65,49.0
1967,65,49.0
2022,65,75.0
2023,65,75.0
2024,65,75.0
2025,65,75.0
2026,65,75.0
2027,65,75.0
2028,65,75.0
2029,65,75.0
2030,65,75.0
2031,65,75.0
2032,65,75.0
2033,65,75.0
2034,63,75.0
2035,63,75.0
2036,63,75.0
2037,63,75.0
2038,63,75.0
2039,63,75.0
2040,63,75.0
2041,63,75.0
2042,63,75.0
2043,61,75.0
2044,61,75.0
2045,61,75.0
2046,61,75.0
2047,61,75.0
2048,61,75.0
2049,61,75.0
2050,61,75.0
2051,61,75.0
2052,61,75.0
2053,61,75.0
2054,61,75.0
2055,61,75.0
2056,61,75.0
2057,61,75.0
2058,61,75.0
2059,61,75.0
2060,61,75.0
2061,61,75.0
2062,61,75.0
2063,61,75.0
2064,59,75.0
2065,59,75.0
2066,59,75.0
2067,59,75.0
2068,59,75.0
2069,59,75.0
2070,61,75.0
2071,61,75.0
2072,61,75.0
2073,61,75.0
2074,61,75.0
2075,61,75.0
2076,63,75.0
2077,63,75.0
2078,63,75.0
2079,63,75.0
2080,63,75.0
2081,63,75.0
2082,61,75.0
2083,61,75.0
2084,61,75.0
2085,61,75.0
2086,61,75.0
2087,61,75.0
2088,61,75.0
2089,61,75.0
2090,61,75.0
2091,61,75.0
2092,61,75.0
2093,61,75.0
2094,63,75.0
2095,63,75.0
2096,63,75.0
2097,63,75.0
2098,63,75.0
2099,63,75.0
2100,63,75.0
2101,63,75.0
2102,63,75.0
2103,63,75.0
2104,63,75.0
2105,63,75.0
2106,61,75.0
2107,61,75.0
2108,61,75.0
2109,61,75.0
2110,61,75.0
2111,61,75.0
2112,63,49.0
2113,63,49.0
2114,63,49.0
2115,65,49.0
2116,65,49.0
2117,65,49.0
2118,63,49.0
2119,63,49.0
2120,63,49.0
2121,65,49.0
2122,65,49.0
2123,65,49.0
2124,63,49.0
2125,63,49.0
2126,63,49.0
2127,65,49.0
2128,65,49.0
2129,65,49.0
2130,63,49.0
2131,63,49.0
2132,63,49.0
2133,65,49.0
2134,65,49.0
2135,65,49.0
2136,63,49.0
2137,63,49.0
2138,63,49.0
2139,65,49.0
2140,65,49.0
2141,65,49.0
2142,63,49.0
2143,63,49.0
2144,63,49.0
2145,65,49.0
2146,63,49.0
2146,65,49.0
2147,63,49.0
2147,65,49.0
2147,70,49.0
2148,63,49.0
2148,70,49.0
2148,75,75.0
2149,63,49.0
2149,70,49.0
2149,75,75.0
2150,63,49.0
2150,70,49.0
2150,75,75.0
2151,65,75.0
2152,63,75.0
2152,65,75.0
2153,63,75.0
2153,65,75.0
2153,68,75.0
2154,63,75.0
2154,68,75.0
2154,73,75.0
2155,63,75.0
2155,68,75.0
2155,73,75.0
2156,63,75.0
2156,68,75.0
2156,73,75.0
2157,65,75.0
2158,63,75.0
2158,65,75.0
2159,63,75.0
2159,65,75.0
2160,63,75.0
2160,68,62.0
2161,63,75.0
2161,68,62.0
2162,63,75.0
2162,68,62.0
2163,65,62.0
2164,65,62.0
2165,65,62.0
2166,63,62.0
2167,63,62.0
2168,63,62.0
2169,65,62.0
2170,65,62.0
2171,65,62.0
2172,63,49.0
2173,63,49.0
2174,63,49.0
2175,65,49.0
2176,65,49.0
2177,65,49.0
2178,63,49.0
2179,63,49.0
2180,63,49.0
2181,65,49.0
2182,65,49.0
2183,65,49.0
2184,56,49.0
2184,65,49.0
2185,56,49.0
2185,65,49.0
2186,58,49.0
2186,62,49.0
2187,56,49.0
2187,65,49.0
2188,56,49.0
2188,65,49.0
2189,56,49.0
2189,65,49.0
2190,56,49.0
2190,65,49.0
2191,56,49.0
2191,65,49.0
2192,58,49.0
2192,62,49.0
2193,56,49.0
2193,65,49.0
2194,56,49.0
2194,65,49.0
2195,56,49.0
2195,65,49.0
2196,54,49.0
2196,63,49.0
2197,54,49.0
2197,63,49.0
2198,56,49.0
2198,59,49.0
2199,54,49.0
2199,63,49.0
2200,54,49.0
2200,63,49.0
2201,54,49.0
2201,63,49.0
2202,54,49.0
2202,63,49.0
2203,54,49.0
2203,63,49.0
2204,56,49.0
2204,59,49.0
2205,54,49.0
2205,63,49.0
2206,54,49.0
2206,63,49.0
2207,54,49.0
2207,63,49.0
2208,57,49.0
2208,66,49.0
2209,57,49.0
2209,66,49.0
2210,59,49.0
2210,63,49.0
2211,57,49.0
2211,66,49.0
2212,57,49.0
2212,66,49.0
2213,57,49.0
2213,66,49.0
2214,59,49.0
2214,68,49.0
2215,59,49.0
2215,68,49.0
2216,61,49.0
2216,65,49.0
2217,59,49.0
2217,68,49.0
2218,59,49.0
2218,68,49.0
2219,59,49.0
2219,68,49.0
2220,67,49.0
2221,67,49.0
2222,65,49.0
2223,62,49.0
2224,62,49.0
2225,62,49.0
2226,60,49.0
2227,60,49.0
2228,60,49.0
2229,60,49.0
2230,60,49.0
2231,60,49.0
2232,60,49.0
2233,60,49.0
2234,62,49.0
2235,65,49.0
2236,65,49.0
2237,65,49.0
2238,67,49.0
2239,67,49.0
2240,65,49.0
2241,62,49.0
2242,62,49.0
2243,62,49.0
2244,65,49.0
2245,65,49.0
2246,65,49.0
2247,65,49.0
2248,65,49.0
2249,65,49.0
2250,67,49.0
2251,67,49.0
2252,67,49.0
2253,67,49.0
2254,67,49.0
2255,67,49.0
2256,56,49.0
2256,65,49.0
2257,56,49.0
2257,65,49.0
2258,58,49.0
2258,62,49.0
2259,56,49.0
2259,65,49.0
2260,56,49.0
2260,65,49.0
2261,56,49.0
2261,65,49.0
2262,56,49.0
2262,65,49.0
2263,56,49.0
2263,65,49.0
2264,58,49.0
2264,62,49.0
2265,56,49.0
2265,65,49.0
2266,56,49.0
2266,65,49.0
2267,56,49.0
2267,65,49.0
2268,54,49.0
2268,63,49.0
2269,54,49.0
2269,63,49.0
2270,56,49.0
2270,59,49.0
2271,54,49.0
2271,63,49.0
2272,54,49.0
2272,63,49.0
2273,54,49.0
2273,63,49.0
2274,54,49.0
2274,63,49.0
2275,54,49.0
2275,63,49.0
2276,56,49.0
2276,59,49.0
2277,54,49.0
2277,63,49.0
2278,54,49.0
2278,63,49.0
2279,54,49.0
2279,63,49.0
2280,57,49.0
2280,66,49.0
2281,57,49.0
2281,66,49.0
2282,59,49.0
2282,63,49.0
2283,57,49.0
2283,66,49.0
2284,57,49.0
2284,66,49.0
2285,57,49.0
2285,66,49.0
2286,59,49.0
2286,68,49.0
2287,59,49.0
2287,68,49.0
2288,61,49.0
2288,65,49.0
2289,59,49.0
2289,68,49.0
2290,59,49.0
2290,68,49.0
2291,59,49.0
2291,68,49.0
2292,63,49.0
2292,69,49.0
2293,63,49.0
2293,69,49.0
2294,66,49.0
2294,71,49.0
2295,63,49.0
2295,69,49.0
2296,63,49.0
2296,69,49.0
2297,63,49.0
2297,69,49.0
2298,66,62.0
2298,71,62.0
2299,66,62.0
2299,71,62.0
2300,69,62.0
2300,73,62.0
2301,66,62.0
2301,71,62.0
2302,66,62.0
2302,71,62.0
2303,66,62.0
2303,71,62.0
2304,69,75.0
2304,73,75.0
2305,69,75.0
2305,73,75.0
2306,71,75.0
2306,75,75.0
2307,73,75.0
2307,78,75.0
2308,73,75.0
2308,78,75.0
2309,73,75.0
2309,78,75.0
2310,63,49.0
2310,69,49.0
2311,63,49.0
2311,69,49.0
2312,66,49.0
2312,71,49.0
2313,63,49.0
2313,69,49.0
2314,63,49.0
2314,69,49.0
2315,63,49.0
2315,69,49.0
2316,66,62.0
2316,71,62.0
2317,66,62.0
2317,71,62.0
2318,69,62.0
2318,73,62.0
2319,66,62.0
2319,71,62.0
2320,66,62.0
2320,71,62.0
2321,66,62.0
2321,71,62.0
2322,69,75.0
2322,73,75.0
2323,69,75.0
2323,73,75.0
2324,71,75.0
2324,75,75.0
2325,73,75.0
2325,78,75.0
2326,73,75.0
2326,78,75.0
2327,73,75.0
2327,78,75.0
2328,71,49.0
2328,75,49.0
2329,71,49.0
2329,75,49.0
2330,71,49.0
2330,75,49.0
2331,76,49.0
2332,76,49.0
2333,76,49.0
2334,71,49.0
2334,75,49.0
2335,71,49.0
2335,75,49.0
2336,71,49.0
2336,75,49.0
2337,76,49.0
2338,76,49.0
2339,76,49.0
2340,71,49.0
2340,75,49.0
2341,71,49.0
2341,75,49.0
2342,71,49.0
2342,75,49.0
2343,76,49.0
2344,76,49.0
2345,76,49.0
2346,70,62.0
2346,73,62.0
2347,70,62.0
2347,73,62.0
2348,70,62.0
2348,73,62.0
2349,76,62.0
2350,76,62.0
2351,76,62.0
2352,70,75.0
2352,73,75.0
2353,70,75.0
2353,73,75.0
2354,70,75.0
2354,73,75.0
2355,76,75.0
2356,76,75.0
2357,76,75.0
2358,70,75.0
2358,73,75.0
2359,70,75.0
2359,73,75.0
2360,70,75.0
2360,73,75.0
2361,76,75.0
2362,76,75.0
2363,76,75.0
2364,71,75.0
2364,75,75.0
2365,71,75.0
2365,75,75.0
2366,71,75.0
2366,75,75.0
2367,76,75.0
2368,76,75.0
2369,76,75.0
2370,71,75.0
2370,75,75.0
2371,71,75.0
2371,75,75.0
2372,71,75.0
2372,75,75.0
2373,76,75.0
2374,76,75.0
2375,76,75.0
2376,71,75.0
2376,75,75.0
2377,71,75.0
2377,75,75.0
2378,71,75.0
2378,75,75.0
2379,76,75.0
2380,76,75.0
2381,76,75.0
2382,70,75.0
2382,73,75.0
2383,70,75.0
2383,73,75.0
2384,70,75.0
2384,73,75.0
2385,76,75.0
2386,76,75.0
2387,76,75.0
2388,70,75.0
2388,73,75.0
2389,70,75.0
2389,73,75.0
2390,70,75.0
2390,73,75.0
2391,76,75.0
2392,76,75.0
2393,76,75.0
2394,70,62.0
2394,73,62.0
2395,70,62.0
2395,73,62.0
2396,70,62.0
2396,73,62.0
2397,76,62.0
2398,76,62.0
2399,76,62.0
2400,71,49.0
2400,75,49.0
2401,71,49.0
2401,75,49.0
2402,71,49.0
2402,75,49.0
2403,76,49.0
2404,76,49.0
2405,76,49.0
2406,71,49.0
2406,75,49.0
2407,71,49.0
2407,75,49.0
2408,71,49.0
2408,75,49.0
2409,76,49.0
2410,76,49.0
2411,76,49.0
2412,71,49.0
2412,75,49.0
2413,71,49.0
2413,75,49.0
2414,71,49.0
2414,75,49.0
2415,76,49.0
2416,76,49.0
2417,76,49.0
2418,71,49.0
2418,74,49.0
2419,71,49.0
2419,74,49.0
2420,71,49.0
2420,74,49.0
2421,76,49.0
2422,76,49.0
2423,76,49.0
2424,71,49.0
2424,74,49.0
2425,71,49.0
2425,74,49.0
2426,71,49.0
2426,74,49.0
2427,76,49.0
2428,76,49.0
2429,76,49.0
2430,71,49.0
2430,74,49.0
2431,71,49.0
2431,74,49.0
2432,71,49.0
2432,74,49.0
2433,77,49.0
2434,77,49.0
2435,77,49.0
2436,74,62.0
2436,81,62.0
2437,74,62.0
2437,81,62.0
2438,74,62.0
2438,81,62.0
2439,71,62.0
2439,77,62.0
2440,71,62.0
2440,77,62.0
2441,71,62.0
2441,77,62.0
2442,74,62.0
2442,81,62.0
2443,74,62.0
2443,81,62.0
2444,74,62.0
2444,81,62.0
2445,71,62.0
2445,77,62.0
2446,71,62.0
2446,77,62.0
2447,71,62.0
2447,77,62.0
2448,74,75.0
2448,80,75.0
2449,74,75.0
2449,80,75.0
2450,74,75.0
2450,80,75.0
2451,71,75.0
2451,77,75.0
2452,71,75.0
2452,77,75.0
2453,71,75.0
2453,77,75.0
2454,74,75.0
2454,79,75.0
2455,74,75.0
2455,79,75.0
2456,74,75.0
2456,79,75.0
2457,71,75.0
2457,77,75.0
2458,71,75.0
2458,77,75.0
2459,71,75.0
2459,77,75.0
2460,74,75.0
2460,79,75.0
2461,74,75.0
2461,79,75.0
2462,74,75.0
2462,79,75.0
2463,71,75.0
2463,77,75.0
2464,71,75.0
2464,77,75.0
2465,71,75.0
2465,77,75.0
2466,74,75.0
2466,78,75.0
2467,74,75.0
2467,78,75.0
2468,74,75.0
2468,78,75.0
2469,71,75.0
2470,71,75.0
2471,71,75.0
2472,71,49.0
2472,77,49.0
2473,71,49.0
2473,77,49.0
2474,71,49.0
2474,77,49.0
2475,71,49.0
2475,77,49.0
2476,71,49.0
2476,77,49.0
2477,71,49.0
2477,77,49.0
2478,62,62.0
2478,67,62.0
2479,62,62.0
2479,67,62.0
2480,65,62.0
2480,69,62.0
2481,62,62.0
2481,67,62.0
2482,62,62.0
2482,67,62.0
2483,62,62.0
2483,67,62.0
2484,65,75.0
2484,69,75.0
2485,65,75.0
2485,69,75.0
2486,67,75.0
2486,71,75.0
2487,69,75.0
2487,74,75.0
2488,69,75.0
2488,74,75.0
2489,69,75.0
2489,74,75.0
2490,71,49.0
2491,71,49.0
2492,71,49.0
2493,71,49.0
2494,71,49.0
2495,71,49.0
2496,62,62.0
2496,67,62.0
2497,62,62.0
2497,67,62.0
2498,65,62.0
2498,69,62.0
2499,62,62.0
2499,67,62.0
2500,62,62.0
2500,67,62.0
2501,62,62.0
2501,67,62.0
2502,65,75.0
2502,69,75.0
2503,65,75.0
2503,69,75.0
2504,67,75.0
2504,71,75.0
2505,69,75.0
2505,74,75.0
2506,69,75.0
2506,74,75.0
2507,69,75.0
2507,74,75.0
2508,71,49.0
2508,78,49.0
2509,71,49.0
2509,78,49.0
2510,74,49.0
2510,79,49.0
2511,71,49.0
2511,78,49.0
2512,71,49.0
2512,78,49.0
2513,71,49.0
2513,78,49.0
2514,74,62.0
2514,79,62.0
2515,74,62.0
2515,79,62.0
2516,78,62.0
2516,81,62.0
2517,74,62.0
2517,79,62.0
2518,74,62.0
2518,79,62.0
2519,74,62.0
2519,79,62.0
2520,78,75.0
2520,83,75.0
2521,78,75.0
2521,83,75.0
2522,77,75.0
2522,82,75.0
2523,78,75.0
2523,81,75.0
2524,78,75.0
2524,81,75.0
2525,78,75.0
2525,81,75.0
2526,71,62.0
2526,78,62.0
2527,71,62.0
2527,78,62.0
2528,74,62.0
2528,79,62.0
2529,71,62.0
2529,78,62.0
2530,71,62.0
2530,78,62.0
2531,71,62.0
2531,78,62.0
2532,74,75.0
2532,79,75.0
2533,74,75.0
2533,79,75.0
2534,78,75.0
2534,81,75.0
2535,74,75.0
2535,79,75.0
2536,74,75.0
2536,79,75.0
2537,74,75.0
2537,79,75.0
2538,78,88.0
2538,83,88.0
2539,78,88.0
2539,83,88.0
2540,77,88.0
2540,82,88.0
2541,78,88.0
2541,81,88.0
2542,78,88.0
2542,81,88.0
2543,78,88.0
2543,81,88.0
2550,59,101.0
2550,71,101.0
2551,59,101.0
2551,71,101.0
2552,59,101.0
2552,71,101.0
2553,59,101.0
2553,71,101.0
2554,59,101.0
2554,71,101.0
2555,59,101.0
2555,71,101.0
2556,59,101.0
2556,71,101.0
2557,59,101.0
2557,71,101.0
2558,59,101.0
2558,71,101.0
2559,59,101.0
2559,71,101.0
2560,59,101.0
2560,71,101.0
2561,59,101.0
2561,71,101.0
2562,59,101.0
2562,71,101.0
2563,59,101.0
2563,71,101.0
2564,59,101.0
2564,71,101.0
2565,61,75.0
2565,73,75.0
2566,61,75.0
2566,73,75.0
2567,61,75.0
2567,73,75.0
2568,59,75.0
2568,71,75.0
2569,59,75.0
2569,71,75.0
2570,59,75.0
2570,71,75.0
2571,56,75.0
2571,68,75.0
2572,56,75.0
2572,68,75.0
2573,56,75.0
2573,68,75.0
2574,56,75.0
2574,68,75.0
2575,56,75.0
2575,68,75.0
2576,56,75.0
2576,68,75.0
2577,56,75.0
2577,68,75.0
2578,56,75.0
2578,68,75.0
2579,56,75.0
2579,68,75.0
2592,59,75.0
2592,71,75.0
2593,59,75.0
2593,71,75.0
2594,59,75.0
2594,71,75.0
2595,59,75.0
2595,71,75.0
2596,59,75.0
2596,71,75.0
2597,59,75.0
2597,71,75.0
2598,61,75.0
2598,73,75.0
2599,61,75.0
2599,73,75.0
2600,61,75.0
2600,73,75.0
2601,61,75.0
2601,73,75.0
2602,61,75.0
2602,73,75.0
2603,61,75.0
2603,73,75.0
2604,59,75.0
2604,71,75.0
2605,59,75.0
2605,71,75.0
2606,59,75.0
2606,71,75.0
2607,59,75.0
2607,71,75.0
2608,59,75.0
2608,71,75.0
2609,59,75.0
2609,71,75.0
2610,56,75.0
2610,68,75.0
2611,56,75.0
2611,68,75.0
2612,56,75.0
2612,68,75.0
2613,56,75.0
2613,68,75.0
2614,56,75.0
2614,68,75.0
2615,56,75.0
2615,68,75.0
2616,55,75.0
2616,67,75.0
2617,55,75.0
2617,67,75.0
2618,55,75.0
2618,67,75.0
2619,56,75.0
2619,68,75.0
2620,56,75.0
2620,68,75.0
2621,56,75.0
2621,68,75.0
2622,53,75.0
2622,65,75.0
2623,53,75.0
2623,65,75.0
2624,53,75.0
2624,65,75.0
2625,53,75.0
2625,65,75.0
2626,53,75.0
2626,65,75.0
2627,53,75.0
2627,65,75.0
2628,56,75.0
2628,68,75.0
2629,56,75.0
2629,68,75.0
2630,56,75.0
2630,68,75.0
2631,56,75.0
2631,68,75.0
2632,56,75.0
2632,68,75.0
2633,56,75.0
2633,68,75.0
2634,58,75.0
2634,70,75.0
2635,58,75.0
2635,70,75.0
2636,58,75.0
2636,70,75.0
2637,58,75.0
2637,70,75.0
2638,58,75.0
2638,70,75.0
2639,58,75.0
2639,70,75.0
2640,56,75.0
2640,68,75.0
2641,56,75.0
2641,68,75.0
2642,56,75.0
2642,68,75.0
2643,56,75.0
2643,68,75.0
2644,56,75.0
2644,68,75.0
2645,56,75.0
2645,68,75.0
2646,53,75.0
2646,65,75.0
2647,53,75.0
2647,65,75.0
2648,53,75.0
2648,65,75.0
2649,53,75.0
2649,65,75.0
2650,53,75.0
2650,65,75.0
2651,53,75.0
2651,65,75.0
2652,55,75.0
2652,67,75.0
2653,55,75.0
2653,67,75.0
2654,55,75.0
2654,67,75.0
2655,56,75.0
2655,68,75.0
2656,56,75.0
2656,68,75.0
2657,56,75.0
2657,68,75.0
2658,56,75.0
2658,68,75.0
2659,56,75.0
2659,68,75.0
2660,56,75.0
2660,68,75.0
2661,56,75.0
2661,68,75.0
2662,56,75.0
2662,68,75.0
2663,56,75.0
2663,68,75.0
2664,56,75.0
2664,68,75.0
2665,56,75.0
2665,68,75.0
2666,56,75.0
2666,68,75.0
2667,56,75.0
2667,68,75.0
2668,56,75.0
2668,68,75.0
2669,56,75.0
2669,68,75.0
2670,53,75.0
2670,65,75.0
2671,53,75.0
2671,65,75.0
2672,53,75.0
2672,65,75.0
2673,53,75.0
2673,65,75.0
2674,53,75.0
2674,65,75.0
2675,53,75.0
2675,65,75.0
2676,53,75.0
2676,65,75.0
2677,53,75.0
2677,65,75.0
2678,53,75.0
2678,65,75.0
2679,53,75.0
2679,65,75.0
2680,53,75.0
2680,65,75.0
2681,53,75.0
2681,65,75.0
2682,51,75.0
2682,63,75.0
2683,51,75.0
2683,63,75.0
2684,51,75.0
2684,63,75.0
2685,51,75.0
2685,63,75.0
2686,51,75.0
2686,63,75.0
2687,51,75.0
2687,63,75.0
2688,68,49.0
2689,64,49.0
2690,64,49.0
2691,59,49.0
2692,56,49.0
2693,56,49.0
2694,59,49.0
2695,56,49.0
2696,56,49.0
2697,59,49.0
2698,56,49.0
2699,56,49.0
2700,59,75.0
2701,56,49.0
2702,56,49.0
2703,59,49.0
2704,56,49.0
2705,56,49.0
2706,68,49.0
2707,64,49.0
2708,64,49.0
2709,59,49.0
2710,56,49.0
2711,56,49.0
2712,59,49.0
2713,56,49.0
2714,56,49.0
2715,59,49.0
2716,56,49.0
2717,56,49.0
2718,59,75.0
2719,56,49.0
2720,56,49.0
2721,59,49.0
2722,56,49.0
2723,56,49.0
2724,67,49.0
2725,63,49.0
2726,63,49.0
2727,59,49.0
2728,55,49.0
2729,55,49.0
2730,59,49.0
2731,55,49.0
2732,55,49.0
2733,59,49.0
2734,55,49.0
2735,55,49.0
2736,59,49.0
2737,55,49.0
2738,55,49.0
2739,59,49.0
2740,55,49.0
2741,55,49.0
2742,67,49.0
2743,63,49.0
2744,63,49.0
2745,59,49.0
2746,55,49.0
2747,55,49.0
2748,59,49.0
2749,55,49.0
2750,55,49.0
2751,59,49.0
2752,55,49.0
2753,55,49.0
2754,59,49.0
2755,55,49.0
2756,55,49.0
2757,59,49.0
2758,55,49.0
2759,55,49.0
2760,56,62.0
2760,63,62.0
2761,56,62.0
2761,63,62.0
2762,56,62.0
2762,63,62.0
2763,56,62.0
2763,63,62.0
2764,56,62.0
2764,63,62.0
2765,56,62.0
2765,63,62.0
2766,56,62.0
2766,63,62.0
2767,56,62.0
2767,63,62.0
2768,56,62.0
2768,63,62.0
2769,56,62.0
2769,63,62.0
2770,56,62.0
2770,63,62.0
2771,56,62.0
2771,63,62.0
2772,56,62.0
2772,63,62.0
2773,56,62.0
2773,63,62.0
2774,56,62.0
2774,63,62.0
2775,56,62.0
2775,63,62.0
2776,56,62.0
2776,63,62.0
2777,56,62.0
2777,63,62.0
2778,56,62.0
2778,63,62.0
2779,56,62.0
2779,63,62.0
2780,56,62.0
2780,63,62.0
2781,56,62.0
2781,63,62.0
2782,56,62.0
2782,63,62.0
2783,56,62.0
2783,63,62.0
2796,53,49.0
2796,57,49.0
2796,61,49.0
2797,53,49.0
2797,57,49.0
2797,61,49.0
2798,53,49.0
2798,57,49.0
2798,61,49.0
2799,53,49.0
2799,57,49.0
2799,61,49.0
2800,53,49.0
2800,57,49.0
2800,61,49.0
2801,53,49.0
2801,57,49.0
2801,61,49.0
2802,53,49.0
2802,57,49.0
2802,61,49.0
2803,53,49.0
2803,57,49.0
2803,61,49.0
2804,53,49.0
2804,57,49.0
2804,61,49.0
2805,56,49.0
2805,60,49.0
2806,56,49.0
2806,60,49.0
2807,56,49.0
2807,60,49.0
2808,55,62.0
2808,59,62.0
2809,55,62.0
2809,59,62.0
2810,55,62.0
2810,59,62.0
2811,56,62.0
2811,60,62.0
2812,56,62.0
2812,60,62.0
2813,56,62.0
2813,60,62.0
2814,57,62.0
2814,61,62.0
2815,57,62.0
2815,61,62.0
2816,57,62.0
2816,61,62.0
2817,58,75.0
2817,62,75.0
2818,58,75.0
2818,62,75.0
2819,58,75.0
2819,62,75.0
2820,54,75.0
2820,59,75.0
2820,63,75.0
2821,54,75.0
2821,59,75.0
2821,63,75.0
2822,54,75.0
2822,59,75.0
2822,63,75.0
2823,54,75.0
2823,59,75.0
2823,63,75.0
2824,54,75.0
2824,59,75.0
2824,63,75.0
2825,54,75.0
2825,59,75.0
2825,63,75.0
2826,55,75.0
2826,59,75.0
2826,61,75.0
2827,55,75.0
2827,59,75.0
2827,61,75.0
2828,55,75.0
2828,59,75.0
2828,61,75.0
2829,55,75.0
2829,59,75.0
2829,61,75.0
2830,55,75.0
2830,59,75.0
2830,61,75.0
2831,55,75.0
2831,59,75.0
2831,61,75.0
2832,56,49.0
2832,63,49.0
2833,56,49.0
2833,63,49.0
2834,56,49.0
2834,63,49.0
2835,56,49.0
2835,63,49.0
2836,56,49.0
2836,63,49.0
2837,56,49.0
2837,63,49.0
2838,56,49.0
2838,63,49.0
2839,56,49.0
2839,63,49.0
2840,56,49.0
2840,63,49.0
2841,58,49.0
2842,58,49.0
2843,58,49.0
2844,58,49.0
2845,58,49.0
2846,58,49.0
2847,59,62.0
2848,59,62.0
2849,59,62.0
2859,58,49.0
2860,58,49.0
2861,58,49.0
2862,58,49.0
2863,58,49.0
2864,58,49.0
2865,59,62.0
2866,59,62.0
2867,59,62.0
2868,53,49.0
2868,59,49.0
2868,63,49.0
2869,53,49.0
2869,59,49.0
2869,63,49.0
2870,53,49.0
2870,59,49.0
2870,63,49.0
2871,53,49.0
2871,59,49.0
2871,63,49.0
2872,53,49.0
2872,59,49.0
2872,63,49.0
2873,53,49.0
2873,59,49.0
2873,63,49.0
2874,53,49.0
2874,59,49.0
2874,63,49.0
2875,53,49.0
2875,59,49.0
2875,63,49.0
2876,53,49.0
2876,59,49.0
2876,63,49.0
2877,58,49.0
2877,62,49.0
2878,58,49.0
2878,62,49.0
2879,58,49.0
2879,62,49.0
2880,54,62.0
2880,57,62.0
2880,61,62.0
2881,54,62.0
2881,57,62.0
2881,61,62.0
2882,54,62.0
2882,57,62.0
2882,61,62.0
2883,58,62.0
2883,62,62.0
2884,58,62.0
2884,62,62.0
2885,58,62.0
2885,62,62.0
2886,53,75.0
2886,59,75.0
2886,63,75.0
2887,53,75.0
2887,59,75.0
2887,63,75.0
2888,53,75.0
2888,59,75.0
2888,63,75.0
2889,53,75.0
2889,59,75.0
2889,63,75.0
2890,53,75.0
2890,59,75.0
2890,63,75.0
2891,53,75.0
2891,59,75.0
2891,63,75.0
2892,53,75.0
2892,59,75.0
2892,63,75.0
2893,53,75.0
2893,59,75.0
2893,63,75.0
2894,53,75.0
2894,59,75.0
2894,63,75.0
2895,53,75.0
2895,59,75.0
2895,63,75.0
2896,53,75.0
2896,59,75.0
2896,63,75.0
2897,53,75.0
2897,59,75.0
2897,63,75.0
2898,56,75.0
2898,62,75.0
2898,66,75.0
2899,56,75.0
2899,62,75.0
2899,66,75.0
2900,56,75.0
2900,62,75.0
2900,66,75.0
2901,56,75.0
2901,62,75.0
2901,66,75.0
2902,56,75.0
2902,62,75.0
2902,66,75.0
2903,56,75.0
2903,62,75.0
2903,66,75.0
2904,53,49.0
2905,53,49.0
2906,53,49.0
2907,53,49.0
2908,53,49.0
2909,53,49.0
2910,53,49.0
2911,53,49.0
2912,53,49.0
2913,54,62.0
2914,54,62.0
2915,54,62.0
2916,55,75.0
2917,55,75.0
2918,55,75.0
2919,54,62.0
2920,54,62.0
2921,54,62.0
2922,53,49.0
2923,53,49.0
2924,53,49.0
2925,53,49.0
2926,53,49.0
2927,53,49.0
2928,53,49.0
2929,53,49.0
2930,53,49.0
2931,53,49.0
2932,53,49.0
2933,53,49.0
2934,56,62.0
2935,56,62.0
2936,56,62.0
2937,56,62.0
2938,56,62.0
2939,56,62.0
2940,71,49.0
2941,71,49.0
2942,71,49.0
2943,71,49.0
2944,71,49.0
2945,71,49.0
2946,71,49.0
2947,71,49.0
2948,71,49.0
2949,71,49.0
2950,71,49.0
2951,71,49.0
2952,71,49.0
2953,71,49.0
2954,71,49.0
2955,71,49.0
2956,71,49.0
2957,71,49.0
2958,71,49.0
2959,71,49.0
2960,71,49.0
2961,71,49.0
2962,71,49.0
2963,71,49.0
2964,71,49.0
2965,71,49.0
2966,71,49.0
2967,71,49.0
2968,71,49.0
2969,71,49.0
2970,71,49.0
2971,71,49.0
2972,71,49.0
2973,71,49.0
2974,71,49.0
2975,71,49.0
2976,71,49.0
2977,71,49.0
2978,71,49.0
2979,71,49.0
2980,71,49.0
2981,71,49.0
2982,71,49.0
2983,71,49.0
2984,71,49.0
2985,71,49.0
2986,71,49.0
2987,71,49.0
2988,71,49.0
2989,71,49.0
2990,71,49.0
2991,71,49.0
2992,71,49.0
2993,71,49.0
2994,71,49.0
2995,71,49.0
2996,71,49.0
2997,71,49.0
2998,71,49.0
2999,71,49.0
3000,71,49.0
3001,71,49.0
3002,71,49.0
3003,71,49.0
3004,71,49.0
3005,71,49.0
3006,71,49.0
3007,71,49.0
3008,71,49.0
3009,71,49.0
3010,71,49.0
3011,71,49.0
3012,71,49.0
3013,71,49.0
3014,71,49.0
3015,71,49.0
