x,y,z
1915,71,88.0
1916,71,88.0
1917,73,62.0
1918,73,62.0
1919,73,62.0
1920,71,62.0
1921,71,62.0
1922,71,62.0
1923,68,62.0
1924,68,62.0
1925,68,62.0
1926,68,62.0
1927,68,62.0
1928,68,62.0
1929,68,62.0
1930,68,62.0
1931,68,62.0
1932,68,62.0
1933,68,62.0
1934,68,62.0
1935,68,62.0
1936,68,62.0
1937,68,62.0
1944,71,62.0
1945,71,62.0
1946,71,62.0
1947,71,62.0
1948,71,62.0
1949,71,62.0
1950,73,75.0
1951,73,75.0
1952,73,75.0
1953,73,75.0
1954,73,75.0
1955,73,75.0
1956,71,75.0
1957,71,75.0
1958,71,75.0
1959,71,75.0
1960,71,75.0
1961,71,75.0
1962,68,88.0
1963,68,88.0
1964,68,88.0
1965,68,88.0
1966,68,88.0
1967,68,88.0
1968,67,88.0
1969,67,88.0
1970,67,88.0
1971,68,88.0
1972,68,88.0
1973,68,88.0
1974,65,88.0
1975,65,88.0
1976,65,88.0
1977,65,88.0
1978,65,88.0
1979,65,88.0
1980,68,75.0
1981,68,75.0
1982,68,75.0
1983,68,75.0
1984,68,75.0
1985,68,75.0
1986,70,75.0
1987,70,75.0
1988,70,75.0
1989,70,75.0
1990,70,75.0
1991,70,75.0
1992,68,75.0
1993,68,75.0
1994,68,75.0
1995,68,75.0
1996,68,75.0
1997,68,75.0
1998,65,75.0
1999,65,75.0
2000,65,75.0
2001,65,75.0
2002,65,75.0
2003,65,75.0
2004,67,75.0
2005,67,75.0
2006,67,75.0
2007,68,75.0
2008,68,75.0
2009,68,75.0
2010,68,75.0
2011,68,75.0
2012,68,75.0
2013,68,75.0
2014,68,75.0
2015,68,75.0
2016,68,75.0
2017,68,75.0
2018,68,75.0
2019,68,75.0
2020,68,75.0
2021,68,75.0
2040,70,49.0
2041,70,49.0
2042,70,49.0
2043,65,49.0
2043,68,49.0
2044,65,49.0
2044,68,49.0
2045,65,49.0
2045,68,49.0
2046,63,49.0
2046,70,49.0
2047,63,49.0
2047,70,49.0
2048,63,49.0
2048,70,49.0
2049,65,49.0
2049,68,49.0
2050,65,49.0
2050,68,49.0
2051,65,49.0
2051,68,49.0
2052,63,49.0
2052,70,49.0
2053,63,49.0
2053,70,49.0
2054,63,49.0
2054,70,49.0
2055,65,49.0
2055,68,49.0
2056,65,49.0
2056,68,49.0
2057,65,49.0
2057,68,49.0
2058,63,49.0
2058,70,49.0
2059,63,49.0
2059,70,49.0
2060,63,49.0
2060,70,49.0
2061,65,49.0
2061,68,49.0
2062,65,49.0
2062,68,49.0
2063,65,49.0
2063,68,49.0
2064,63,49.0
2064,70,49.0
2065,63,49.0
2065,70,49.0
2066,63,49.0
2066,70,49.0
2067,65,49.0
2067,68,49.0
2068,65,49.0
2068,68,49.0
2069,65,49.0
2069,68,49.0
2070,63,49.0
2070,70,49.0
2071,63,49.0
2071,70,49.0
2072,63,49.0
2072,70,49.0
2073,65,49.0
2073,68,49.0
2074,65,49.0
2074,68,49.0
2075,65,49.0
2075,68,49.0
2076,70,49.0
2077,70,49.0
2078,70,49.0
2079,65,49.0
2079,68,49.0
2080,65,49.0
2080,68,49.0
2081,65,49.0
2081,68,49.0
2082,63,49.0
2082,70,49.0
2083,63,49.0
2083,70,49.0
2084,63,49.0
2084,70,49.0
2085,65,49.0
2085,68,49.0
2086,65,49.0
2086,68,49.0
2087,65,49.0
2087,68,49.0
2088,63,49.0
2088,70,49.0
2089,63,49.0
2089,70,49.0
2090,63,49.0
2090,70,49.0
2091,65,49.0
2091,68,49.0
2092,65,49.0
2092,68,49.0
2093,65,49.0
2093,68,49.0
2094,70,49.0
2095,70,49.0
2096,70,49.0
2097,65,49.0
2097,68,49.0
2098,65,49.0
2098,68,49.0
2099,65,49.0
2099,68,49.0
2100,63,49.0
2100,70,49.0
2101,63,49.0
2101,70,49.0
2102,63,49.0
2102,70,49.0
2103,65,49.0
2103,68,49.0
2104,65,49.0
2104,68,49.0
2105,65,49.0
2105,68,49.0
2106,63,49.0
2106,70,49.0
2107,63,49.0
2107,70,49.0
2108,63,49.0
2108,70,49.0
2109,65,49.0
2109,68,49.0
2110,65,49.0
2110,68,49.0
2111,65,49.0
2111,68,49.0
2112,75,62.0
2112,82,62.0
2113,75,62.0
2113,82,62.0
2114,73,62.0
2114,80,62.0
2115,70,62.0
2115,77,62.0
2116,70,62.0
2116,77,62.0
2117,70,62.0
2117,77,62.0
2118,68,62.0
2118,75,62.0
2119,68,62.0
2119,75,62.0
2120,68,62.0
2120,75,62.0
2121,68,62.0
2121,75,62.0
2122,68,62.0
2122,75,62.0
2123,68,62.0
2123,75,62.0
2124,68,62.0
2124,75,62.0
2125,68,62.0
2125,75,62.0
2126,70,75.0
2126,77,75.0
2127,73,75.0
2127,80,75.0
2128,73,75.0
2128,80,75.0
2129,73,75.0
2129,80,75.0
2130,75,75.0
2130,82,75.0
2131,75,75.0
2131,82,75.0
2132,73,75.0
2132,80,75.0
2133,70,75.0
2133,77,75.0
2134,70,75.0
2134,77,75.0
2135,70,75.0
2135,77,75.0
2146,82,88.0
2147,82,88.0
2147,87,88.0
2148,82,88.0
2148,87,88.0
2148,94,88.0
2149,82,88.0
2149,87,88.0
2149,94,88.0
2150,82,88.0
2150,87,88.0
2150,94,88.0
2151,82,88.0
2151,87,88.0
2151,94,88.0
2152,80,88.0
2152,82,88.0
2152,87,88.0
2152,94,88.0
2153,80,88.0
2153,82,88.0
2153,85,88.0
2153,87,88.0
2153,94,88.0
2154,80,88.0
2154,85,88.0
2154,92,88.0
2155,80,88.0
2155,85,88.0
2155,92,88.0
2156,80,88.0
2156,85,88.0
2156,92,88.0
2157,80,88.0
2157,85,88.0
2157,92,88.0
2158,75,88.0
2158,80,88.0
2158,85,88.0
2158,92,88.0
2159,75,88.0
2159,80,88.0
2159,85,88.0
2159,92,88.0
2160,75,88.0
2160,80,88.0
2160,87,75.0
2161,75,88.0
2161,80,88.0
2161,87,75.0
2162,75,88.0
2162,80,88.0
2162,87,75.0
2163,75,88.0
2163,80,88.0
2163,87,75.0
2164,70,75.0
2164,75,88.0
2164,80,88.0
2164,87,75.0
2165,70,75.0
2165,75,75.0
2165,80,88.0
2165,87,75.0
2166,70,75.0
2166,75,75.0
2166,82,75.0
2167,70,75.0
2167,75,75.0
2167,82,75.0
2168,70,75.0
2168,75,75.0
2168,82,75.0
2169,70,75.0
2169,75,75.0
2169,82,75.0
2170,68,75.0
2170,70,75.0
2170,75,75.0
2170,82,75.0
2171,68,75.0
2171,70,75.0
2171,73,75.0
2171,75,75.0
2171,82,75.0
2172,68,75.0
2172,73,75.0
2172,80,62.0
2173,68,75.0
2173,73,75.0
2173,80,62.0
2174,68,75.0
2174,73,75.0
2174,80,62.0
2175,68,75.0
2175,73,75.0
2175,80,62.0
2176,68,75.0
2176,70,62.0
2176,73,75.0
2176,80,62.0
2177,68,75.0
2177,70,62.0
2177,73,75.0
2177,80,62.0
2178,70,62.0
2178,75,62.0
2179,70,62.0
2179,75,62.0
2180,70,62.0
2180,75,62.0
2181,68,62.0
2182,68,62.0
2183,68,62.0
2184,70,62.0
2185,70,62.0
2186,70,62.0
2187,70,62.0
2188,70,62.0
2189,70,62.0
2190,70,62.0
2191,70,62.0
2192,70,62.0
2193,70,62.0
2194,70,62.0
2195,70,62.0
2196,68,62.0
2197,68,62.0
2198,68,62.0
2199,68,62.0
2200,68,62.0
2201,68,62.0
2202,68,62.0
2203,68,62.0
2204,68,62.0
2205,68,62.0
2206,68,62.0
2207,68,62.0
2208,71,75.0
2209,71,75.0
2210,71,75.0
2211,71,75.0
2212,71,75.0
2213,71,75.0
2214,73,75.0
2215,73,75.0
2216,73,75.0
2217,73,75.0
2218,73,75.0
2219,73,75.0
2220,70,75.0
2221,70,75.0
2222,70,75.0
2223,70,75.0
2224,70,75.0
2225,70,75.0
2226,70,75.0
2227,70,75.0
2228,70,75.0
2229,70,75.0
2230,70,75.0
2231,70,75.0
2232,70,75.0
2233,70,75.0
2234,70,75.0
2235,70,75.0
2236,70,75.0
2237,70,75.0
2238,70,75.0
2239,70,75.0
2240,70,75.0
2241,70,75.0
2242,70,75.0
2243,70,75.0
2256,70,62.0
2257,70,62.0
2258,70,62.0
2259,70,62.0
2260,70,62.0
2261,70,62.0
2262,70,62.0
2263,70,62.0
2264,70,62.0
2265,70,62.0
2266,70,62.0
2267,70,62.0
2268,68,62.0
2269,68,62.0
2270,68,62.0
2271,68,62.0
2272,68,62.0
2273,68,62.0
2274,68,62.0
2275,68,62.0
2276,68,62.0
2277,68,62.0
2278,68,62.0
2279,68,62.0
2280,71,75.0
2281,71,75.0
2282,71,75.0
2283,71,75.0
2284,71,75.0
2285,71,75.0
2286,73,88.0
2287,73,88.0
2288,73,88.0
2289,73,88.0
2290,73,88.0
2291,73,88.0
2292,75,62.0
2293,75,62.0
2294,75,62.0
2295,75,62.0
2296,75,62.0
2297,75,62.0
2298,75,62.0
2299,75,62.0
2300,75,62.0
2301,75,62.0
2302,75,62.0
2303,75,62.0
2304,78,88.0
2305,78,88.0
2306,78,88.0
2307,78,88.0
2308,78,88.0
2309,78,88.0
2310,75,62.0
2311,75,62.0
2312,75,62.0
2313,75,62.0
2314,75,62.0
2315,75,62.0
2316,75,62.0
2317,75,62.0
2318,75,62.0
2319,75,62.0
2320,75,62.0
2321,75,62.0
2322,78,88.0
2323,78,88.0
2324,78,88.0
2325,78,88.0
2326,78,88.0
2327,78,88.0
2328,80,62.0
2329,80,62.0
2330,80,62.0
2331,80,62.0
2332,80,62.0
2333,80,62.0
2334,80,62.0
2335,80,62.0
2336,80,62.0
2337,80,62.0
2338,80,62.0
2339,80,62.0
2340,80,62.0
2341,80,62.0
2342,82,62.0
2343,80,62.0
2344,80,62.0
2345,80,62.0
2346,80,75.0
2346,82,75.0
2347,80,75.0
2347,82,75.0
2348,83,75.0
2349,82,75.0
2350,82,75.0
2351,82,75.0
2352,80,88.0
2352,83,88.0
2353,80,88.0
2353,83,88.0
2354,85,88.0
2355,83,88.0
2356,83,88.0
2357,83,88.0
2358,80,88.0
2358,85,88.0
2359,80,88.0
2359,85,88.0
2360,87,88.0
2361,85,88.0
2362,85,88.0
2363,85,88.0
2364,80,88.0
2364,87,88.0
2365,80,88.0
2365,87,88.0
2366,88,88.0
2367,87,88.0
2368,87,88.0
2369,87,88.0
2370,80,88.0
2370,85,88.0
2371,80,88.0
2371,85,88.0
2372,87,88.0
2373,85,88.0
2374,85,88.0
2375,85,88.0
2376,80,88.0
2376,83,88.0
2377,80,88.0
2377,83,88.0
2378,85,88.0
2379,83,88.0
2380,83,88.0
2381,83,88.0
2382,80,88.0
2382,82,88.0
2383,80,88.0
2383,82,88.0
2384,83,88.0
2385,82,88.0
2386,82,88.0
2387,82,88.0
2388,80,88.0
2389,80,88.0
2390,80,88.0
2391,80,88.0
2392,80,88.0
2393,80,88.0
2394,78,75.0
2395,78,75.0
2396,78,75.0
2397,78,75.0
2398,78,75.0
2399,78,75.0
2400,80,62.0
2401,80,62.0
2402,80,62.0
2403,80,62.0
2404,80,62.0
2405,80,62.0
2406,80,62.0
2407,80,62.0
2408,80,62.0
2409,80,62.0
2410,80,62.0
2411,80,62.0
2412,80,62.0
2413,80,62.0
2414,82,62.0
2415,80,62.0
2416,80,62.0
2417,80,62.0
2418,80,62.0
2418,82,62.0
2419,80,62.0
2419,82,62.0
2420,83,62.0
2421,82,62.0
2422,82,62.0
2423,82,62.0
2424,80,62.0
2424,83,62.0
2425,80,62.0
2425,83,62.0
2426,85,62.0
2427,83,62.0
2428,83,62.0
2429,83,62.0
2430,80,62.0
2430,85,62.0
2431,80,62.0
2431,85,62.0
2432,86,62.0
2433,85,62.0
2434,85,62.0
2435,85,62.0
2436,83,75.0
2436,86,75.0
2437,83,75.0
2437,86,75.0
2438,88,75.0
2439,86,75.0
2440,86,75.0
2441,86,75.0
2442,83,75.0
2442,88,75.0
2443,83,75.0
2443,88,75.0
2444,89,75.0
2445,88,75.0
2446,88,75.0
2447,88,75.0
2448,83,88.0
2448,86,88.0
2449,83,88.0
2449,86,88.0
2450,88,88.0
2451,86,88.0
2452,86,88.0
2453,86,88.0
2454,85,88.0
2455,85,88.0
2456,86,88.0
2457,85,88.0
2458,85,88.0
2459,85,88.0
2460,83,88.0
2461,83,88.0
2462,83,88.0
2463,83,88.0
2464,83,88.0
2465,83,88.0
2466,83,88.0
2466,86,88.0
2467,83,88.0
2467,86,88.0
2468,83,88.0
2468,86,88.0
2469,83,88.0
2469,86,88.0
2470,83,88.0
2470,86,88.0
2471,83,88.0
2471,86,88.0
2472,83,62.0
2473,83,62.0
2474,83,62.0
2475,83,62.0
2476,83,62.0
2477,83,62.0
2478,83,62.0
2479,83,62.0
2480,83,62.0
2481,83,62.0
2482,83,62.0
2483,83,62.0
2484,74,88.0
2484,86,88.0
2485,74,88.0
2485,86,88.0
2486,74,88.0
2486,86,88.0
2487,74,88.0
2487,86,88.0
2488,74,88.0
2488,86,88.0
2489,74,88.0
2489,86,88.0
2490,83,62.0
2491,83,62.0
2492,83,62.0
2493,83,62.0
2494,83,62.0
2495,83,62.0
2496,83,62.0
2497,83,62.0
2498,83,62.0
2499,83,62.0
2500,83,62.0
2501,83,62.0
2502,74,88.0
2502,86,88.0
2503,74,88.0
2503,86,88.0
2504,74,88.0
2504,86,88.0
2505,74,88.0
2505,86,88.0
2506,74,88.0
2506,86,88.0
2507,74,88.0
2507,86,88.0
2508,83,62.0
2508,95,62.0
2509,83,62.0
2509,95,62.0
2510,83,62.0
2510,95,62.0
2511,83,62.0
2511,95,62.0
2512,83,62.0
2512,95,62.0
2513,83,62.0
2513,95,62.0
2514,83,62.0
2514,95,62.0
2515,83,62.0
2515,95,62.0
2516,83,62.0
2516,95,62.0
2517,83,62.0
2517,95,62.0
2518,83,62.0
2518,95,62.0
2519,83,62.0
2519,95,62.0
2520,86,88.0
2520,95,62.0
2521,86,88.0
2521,95,62.0
2522,86,88.0
2522,95,62.0
2523,86,88.0
2523,95,62.0
2524,86,88.0
2524,95,62.0
2525,86,88.0
2525,95,62.0
2526,83,75.0
2526,95,62.0
2527,83,75.0
2527,95,62.0
2528,83,75.0
2528,95,62.0
2529,83,75.0
2529,95,62.0
2530,83,75.0
2530,95,62.0
2531,83,75.0
2531,95,62.0
2532,83,75.0
2532,95,62.0
2533,83,75.0
2533,95,62.0
2534,83,75.0
2534,95,62.0
2535,83,75.0
2535,95,62.0
2536,83,75.0
2536,95,62.0
2537,83,75.0
2537,95,62.0
2538,86,101.0
2538,95,62.0
2539,86,101.0
2539,95,62.0
2540,86,101.0
2540,95,62.0
2541,86,101.0
2541,95,62.0
2542,86,101.0
2542,95,62.0
2543,86,101.0
2543,95,62.0
2544,92,62.0
2544,95,62.0
2545,87,62.0
2546,87,62.0
2547,87,62.0
2547,92,62.0
2548,83,62.0
2549,83,62.0
2550,83,62.0
2550,87,62.0
2551,80,62.0
2552,80,62.0
2553,83,62.0
2553,85,62.0
2554,80,62.0
2555,80,62.0
2556,80,62.0
2556,83,62.0
2557,77,62.0
2558,77,62.0
2559,80,62.0
2559,85,62.0
2560,77,62.0
2561,77,62.0
2562,83,62.0
2563,80,62.0
2564,80,62.0
2565,80,62.0
2566,75,62.0
2567,75,62.0
2568,75,62.0
2569,80,62.0
2570,80,62.0
2571,73,62.0
2572,80,62.0
2573,80,62.0
2574,71,62.0
2575,80,62.0
2576,80,62.0
2577,73,62.0
2578,80,62.0
2579,80,62.0
2580,92,62.0
2580,95,62.0
2581,87,62.0
2582,87,62.0
2583,87,62.0
2583,92,62.0
2584,83,62.0
2585,83,62.0
2586,83,62.0
2586,87,62.0
2587,80,62.0
2588,80,62.0
2589,83,62.0
2589,85,62.0
2590,80,62.0
2591,80,62.0
2592,80,62.0
2592,83,62.0
2593,77,62.0
2594,77,62.0
2595,80,62.0
2595,85,62.0
2596,77,62.0
2597,77,62.0
2598,83,62.0
2599,80,62.0
2600,80,62.0
2601,80,62.0
2602,75,62.0
2603,75,62.0
2604,75,62.0
2605,80,62.0
2606,80,62.0
2607,73,62.0
2608,80,62.0
2609,80,62.0
2610,71,62.0
2611,80,62.0
2612,80,62.0
2613,73,62.0
2614,80,62.0
2615,80,62.0
2616,92,62.0
2616,95,62.0
2617,83,62.0
2618,83,62.0
2619,87,62.0
2619,92,62.0
2620,80,62.0
2621,80,62.0
2622,83,62.0
2622,87,62.0
2623,75,62.0
2624,75,62.0
2625,80,62.0
2625,85,62.0
2626,73,62.0
2627,73,62.0
2628,77,62.0
2628,83,62.0
2629,71,62.0
2630,71,62.0
2631,80,62.0
2631,85,62.0
2632,73,62.0
2633,73,62.0
2634,83,62.0
2635,75,62.0
2636,75,62.0
2637,80,62.0
2638,75,62.0
2639,75,62.0
2640,75,62.0
2641,80,62.0
2642,80,62.0
2643,73,62.0
2644,80,62.0
2645,80,62.0
2646,71,62.0
2647,80,62.0
2648,80,62.0
2649,73,62.0
2650,80,62.0
2651,80,62.0
2652,92,62.0
2652,95,62.0
2653,83,62.0
2654,83,62.0
2655,87,62.0
2655,92,62.0
2656,80,62.0
2657,80,62.0
2658,83,62.0
2658,87,62.0
2659,75,62.0
2660,75,62.0
2661,80,62.0
2661,85,62.0
2662,73,62.0
2663,73,62.0
2664,77,62.0
2664,83,62.0
2665,71,62.0
2666,71,62.0
2667,80,62.0
2667,85,62.0
2668,73,62.0
2669,73,62.0
2670,83,62.0
2671,75,62.0
2672,75,62.0
2673,80,62.0
2674,71,62.0
2675,71,62.0
2676,75,62.0
2677,68,62.0
2678,68,62.0
2679,73,62.0
2680,68,62.0
2681,68,62.0
2682,71,62.0
2683,65,62.0
2684,65,62.0
2685,73,62.0
2686,68,62.0
2687,68,62.0
2688,71,62.0
2689,71,62.0
2690,71,62.0
2691,68,62.0
2692,68,62.0
2693,68,62.0
2694,63,62.0
2695,63,62.0
2696,63,62.0
2697,61,62.0
2698,61,62.0
2699,61,62.0
2703,61,62.0
2704,61,62.0
2705,61,62.0
2706,71,62.0
2707,71,62.0
2708,71,62.0
2709,68,62.0
2710,68,62.0
2711,68,62.0
2712,63,62.0
2713,63,62.0
2714,63,62.0
2715,61,62.0
2716,61,62.0
2717,61,62.0
2721,61,62.0
2722,61,62.0
2723,61,62.0
2724,71,62.0
2725,71,62.0
2726,71,62.0
2727,67,62.0
2728,67,62.0
2729,67,62.0
2730,63,62.0
2731,63,62.0
2732,63,62.0
2733,61,62.0
2734,61,62.0
2735,61,62.0
2736,59,62.0
2737,59,62.0
2738,59,62.0
2739,61,62.0
2740,61,62.0
2741,61,62.0
2742,71,62.0
2743,71,62.0
2744,71,62.0
2745,67,62.0
2746,67,62.0
2747,67,62.0
2748,63,62.0
2749,63,62.0
2750,63,62.0
2751,61,62.0
2752,61,62.0
2753,61,62.0
2754,59,62.0
2755,59,62.0
2756,59,62.0
2757,61,62.0
2758,61,62.0
2759,61,62.0
2778,82,75.0
2779,82,75.0
2780,82,75.0
2781,82,75.0
2782,82,75.0
2783,82,75.0
2784,82,75.0
2785,82,75.0
2786,82,75.0
2787,82,75.0
2788,82,75.0
2789,82,75.0
2790,80,75.0
2791,80,75.0
2792,80,75.0
2793,80,75.0
2794,80,75.0
2795,80,75.0
2796,89,75.0
2797,89,75.0
2798,89,75.0
2799,89,75.0
2800,89,75.0
2801,89,75.0
2802,89,75.0
2803,89,75.0
2804,89,75.0
2805,89,75.0
2806,89,75.0
2807,89,75.0
2808,77,75.0
2809,77,75.0
2810,77,75.0
2811,77,75.0
2812,77,75.0
2813,77,75.0
2814,77,75.0
2815,77,75.0
2816,77,75.0
2817,77,75.0
2818,77,75.0
2819,77,75.0
2820,78,88.0
2821,78,88.0
2822,78,88.0
2823,78,88.0
2824,78,88.0
2825,78,88.0
2826,79,88.0
2827,79,88.0
2828,79,88.0
2829,79,88.0
2830,79,88.0
2831,79,88.0
2832,82,75.0
2833,82,75.0
2834,82,75.0
2835,82,75.0
2836,82,75.0
2837,82,75.0
2838,82,75.0
2839,82,75.0
2840,82,75.0
2841,82,75.0
2842,82,75.0
2843,82,75.0
2844,80,75.0
2845,80,75.0
2846,80,75.0
2847,80,75.0
2848,80,75.0
2849,80,75.0
2850,82,75.0
2851,82,75.0
2852,82,75.0
2853,82,75.0
2854,82,75.0
2855,82,75.0
2856,82,75.0
2857,82,75.0
2858,82,75.0
2859,82,75.0
2860,82,75.0
2861,82,75.0
2862,80,75.0
2863,80,75.0
2864,80,75.0
2865,80,75.0
2866,80,75.0
2867,80,75.0
2868,95,75.0
2869,95,75.0
2870,95,75.0
2871,95,75.0
2872,95,75.0
2873,95,75.0
2874,95,75.0
2875,95,75.0
2876,95,75.0
2877,95,75.0
2878,95,75.0
2879,95,75.0
2892,80,114.0
2893,80,114.0
2894,80,114.0
2895,80,114.0
2896,80,114.0
2897,80,114.0
2898,83,88.0
2899,83,88.0
2900,83,88.0
2901,85,88.0
2902,85,88.0
2903,85,88.0
2904,95,114.0
2905,95,114.0
2906,95,114.0
2907,95,114.0
2908,95,114.0
2909,95,114.0
2910,95,114.0
2911,95,114.0
2912,95,114.0
2913,95,114.0
2914,95,114.0
2915,95,114.0
2928,68,101.0
2929,68,101.0
2930,68,101.0
2931,68,101.0
2932,68,101.0
2933,68,101.0
2934,71,75.0
2935,71,75.0
2936,71,75.0
2937,73,75.0
2937,74,75.0
2938,73,75.0
2938,74,75.0
2938,77,75.0
2939,73,75.0
2939,74,75.0
2939,77,75.0
2939,80,75.0
2940,74,75.0
2940,77,75.0
2940,80,75.0
2940,83,62.0
2941,74,75.0
2941,77,75.0
2941,80,75.0
2941,83,62.0
2942,74,75.0
2942,77,75.0
2942,80,75.0
2942,83,62.0
2943,74,75.0
2943,77,75.0
2943,80,75.0
2943,83,62.0
2944,74,75.0
2944,77,75.0
2944,80,75.0
2944,83,62.0
2945,74,75.0
2945,77,75.0
2945,80,75.0
2945,83,62.0
2946,74,75.0
2946,77,75.0
2946,80,75.0
2946,83,62.0
2947,74,75.0
2947,77,75.0
2947,80,75.0
2947,83,62.0
2948,74,75.0
2948,77,75.0
2948,80,75.0
2948,83,62.0
2949,74,75.0
2949,77,75.0
2949,80,75.0
2949,83,62.0
2950,74,75.0
2950,77,75.0
2950,80,75.0
2950,83,62.0
2951,74,75.0
2951,77,75.0
2951,80,75.0
2951,83,62.0
2952,77,75.0
2953,77,75.0
2954,78,62.0
2955,77,62.0
2956,74,62.0
2956,77,62.0
2957,74,62.0
2957,77,62.0
2957,78,62.0
2958,74,62.0
2958,78,62.0
2958,83,62.0
2959,74,62.0
2959,78,62.0
2959,83,62.0
2960,80,62.0
2961,78,62.0
2962,78,62.0
2963,78,62.0
2964,80,62.0
2965,80,62.0
2966,82,62.0
2967,80,62.0
2968,80,62.0
2969,80,62.0
2970,82,62.0
2971,82,62.0
2972,83,62.0
2973,74,62.0
2973,82,62.0
2974,74,62.0
2974,77,62.0
2974,82,62.0
2975,74,62.0
2975,77,62.0
2975,80,62.0
2975,82,62.0
2976,74,62.0
2976,77,62.0
2976,80,62.0
2976,83,62.0
2977,74,62.0
2977,77,62.0
2977,80,62.0
2977,83,62.0
2978,85,62.0
2979,83,62.0
2980,83,62.0
2981,83,62.0
2982,75,62.0
2982,82,62.0
2983,75,62.0
2983,82,62.0
2984,83,62.0
2985,82,62.0
2986,82,62.0
2987,82,62.0
2988,77,62.0
2988,80,62.0
2989,77,62.0
2989,80,62.0
2990,82,62.0
2991,80,62.0
2992,80,62.0
2993,80,62.0
2994,78,62.0
2995,78,62.0
2996,80,62.0
2997,78,62.0
2998,78,62.0
2999,78,62.0
3000,77,62.0
3001,77,62.0
3002,77,62.0
3003,77,62.0
3004,77,62.0
3005,77,62.0
3006,75,62.0
3006,80,62.0
3007,75,62.0
3007,80,62.0
3008,75,62.0
3008,80,62.0
3009,75,62.0
3009,80,62.0
3010,75,62.0
3010,80,62.0
3011,75,62.0
3011,80,62.0
3012,73,62.0
3012,77,62.0
3013,73,62.0
3013,77,62.0
3014,73,62.0
3014,77,62.0
3015,73,62.0
3015,77,62.0
3016,73,62.0
3016,77,62.0
3017,73,62.0
3017,77,62.0
3018,73,62.0
3018,77,62.0
3019,73,62.0
3019,77,62.0
3020,73,62.0
3020,77,62.0
3021,73,62.0
3021,77,62.0
3022,73,62.0
3022,77,62.0
3023,73,62.0
3023,77,62.0
3024,73,62.0
3024,77,62.0
3025,73,62.0
3025,77,62.0
3026,73,62.0
3026,77,62.0
3027,73,62.0
3027,77,62.0
3028,73,62.0
3028,77,62.0
3029,73,62.0
3029,77,62.0
3033,71,75.0
3033,83,75.0
3034,71,75.0
3034,83,75.0
3035,71,75.0
3035,83,75.0
3036,71,75.0
3036,83,75.0
3037,71,75.0
3037,83,75.0
3038,71,75.0
3038,83,75.0
3039,73,75.0
3039,85,75.0
3040,73,75.0
3040,85,75.0
3041,73,75.0
3041,85,75.0
3042,73,75.0
3042,85,75.0
3043,73,75.0
3043,85,75.0
3044,73,75.0
3044,85,75.0
3045,75,75.0
3045,87,75.0
3046,75,75.0
3046,87,75.0
3047,75,75.0
3047,87,75.0
3048,77,75.0
3048,89,75.0
3049,77,75.0
3049,89,75.0
3050,77,75.0
3050,89,75.0
3051,80,75.0
3051,92,75.0
3052,80,75.0
3052,92,75.0
3053,80,75.0
3053,92,75.0
3054,82,88.0
3054,94,88.0
3055,82,88.0
3055,94,88.0
3056,82,88.0
3056,94,88.0
3057,82,88.0
3057,94,88.0
3058,82,88.0
3058,94,88.0
3059,82,88.0
3059,94,88.0
3060,82,88.0
3060,94,88.0
3061,82,88.0
3061,94,88.0
3062,82,88.0
3062,94,88.0
3063,82,88.0
3063,94,88.0
3064,82,88.0
3064,94,88.0
3065,82,88.0
3065,94,88.0
3066,82,88.0
3066,94,88.0
3067,82,88.0
3067,94,88.0
3068,82,88.0
3068,94,88.0
3069,82,88.0
3069,94,88.0
3070,82,88.0
3070,94,88.0
3071,82,88.0
3071,94,88.0
3072,82,88.0
3072,94,88.0
3073,82,88.0
3073,94,88.0
3074,82,88.0
3074,94,88.0
3075,82,88.0
3075,94,88.0
3076,82,88.0
3076,94,88.0
3077,82,88.0
3077,94,88.0
3078,82,88.0
3078,94,88.0
3079,82,88.0
3079,94,88.0
3080,82,88.0
3080,94,88.0
3081,82,88.0
3081,94,88.0
3082,82,88.0
3082,94,88.0
3083,82,88.0
3083,94,88.0
3084,65,88.0
3085,65,88.0
3086,65,88.0
3087,65,88.0
3088,65,88.0
3089,65,88.0
3090,68,75.0
3091,68,75.0
3092,68,75.0
3093,68,75.0
3094,68,75.0
3095,68,75.0
3096,70,75.0
3097,70,75.0
3098,70,75.0
3099,70,75.0
3100,70,75.0
3101,70,75.0
3102,80,75.0
3102,87,75.0
3103,80,75.0
3103,87,75.0
3104,78,75.0
3104,85,75.0
3105,75,75.0
3105,82,75.0
3106,75,75.0
3106,82,75.0
3107,75,75.0
3107,82,75.0
3108,73,75.0
3108,80,75.0
3109,73,75.0
3109,80,75.0
3110,73,75.0
3110,80,75.0
3111,73,75.0
3111,80,75.0
3112,73,75.0
3112,80,75.0
3113,73,75.0
3113,80,75.0
3114,73,75.0
3114,80,75.0
3115,73,75.0
3115,80,75.0
3116,75,75.0
3116,82,75.0
3117,78,75.0
3117,85,75.0
3118,78,75.0
3118,85,75.0
3119,78,75.0
3119,85,75.0
3120,80,88.0
3120,87,88.0
3121,80,88.0
3121,87,88.0
3122,78,88.0
3122,85,88.0
3123,75,88.0
3123,82,88.0
3124,75,88.0
3124,82,88.0
3125,75,88.0
3125,82,88.0
3126,78,101.0
3126,85,101.0
3127,78,101.0
3127,85,101.0
3128,78,101.0
3128,85,101.0
3129,78,101.0
3129,85,101.0
3130,78,101.0
