x,y,z
525,35,62.0
526,23,62.0
526,35,62.0
527,23,62.0
527,35,62.0
600,59,62.0
601,47,62.0
602,47,62.0
603,59,62.0
604,47,62.0
605,47,62.0
606,59,62.0
607,47,62.0
608,47,62.0
609,59,62.0
610,47,62.0
611,47,62.0
612,57,62.0
613,45,62.0
614,45,62.0
615,57,62.0
616,45,62.0
617,45,62.0
618,57,62.0
619,45,62.0
620,45,62.0
621,57,62.0
622,45,62.0
623,45,62.0
624,56,62.0
625,44,62.0
626,44,62.0
627,56,62.0
628,44,62.0
629,44,62.0
630,56,62.0
631,44,62.0
632,44,62.0
633,56,62.0
634,44,62.0
635,44,62.0
636,54,62.0
637,42,62.0
638,42,62.0
639,54,62.0
640,42,62.0
641,42,62.0
642,54,62.0
643,42,62.0
644,42,62.0
645,54,62.0
646,42,62.0
647,42,62.0
648,47,62.0
649,35,62.0
650,35,62.0
651,47,62.0
652,35,62.0
653,35,62.0
654,47,62.0
655,35,62.0
656,35,62.0
657,47,62.0
658,35,62.0
659,35,62.0
660,45,62.0
661,33,62.0
662,33,62.0
663,45,62.0
664,33,62.0
665,33,62.0
666,45,62.0
667,33,62.0
668,33,62.0
669,45,62.0
670,33,62.0
671,33,62.0
672,47,62.0
673,35,62.0
674,35,62.0
675,47,62.0
676,35,62.0
677,35,62.0
678,47,62.0
679,35,62.0
680,35,62.0
681,47,62.0
682,35,62.0
683,35,62.0
684,45,62.0
685,33,62.0
686,33,62.0
687,45,62.0
688,33,62.0
689,33,62.0
690,45,62.0
691,33,62.0
692,33,62.0
693,45,62.0
694,33,62.0
695,33,62.0
696,47,62.0
697,35,62.0
698,35,62.0
699,47,62.0
700,35,62.0
701,35,62.0
702,47,62.0
703,35,62.0
704,35,62.0
705,47,62.0
706,35,62.0
707,35,62.0
708,45,62.0
709,33,62.0
710,33,62.0
711,45,62.0
712,33,62.0
713,33,62.0
714,45,62.0
715,33,62.0
716,33,62.0
717,45,62.0
718,33,62.0
719,33,62.0
720,47,62.0
721,35,62.0
722,35,62.0
723,47,62.0
724,35,62.0
725,35,62.0
726,47,62.0
727,35,62.0
728,35,62.0
729,47,62.0
730,35,62.0
731,35,62.0
732,45,62.0
733,33,62.0
734,33,62.0
735,45,62.0
736,33,62.0
737,33,62.0
738,45,62.0
739,33,62.0
740,33,62.0
741,45,62.0
742,33,62.0
743,33,62.0
744,44,62.0
745,32,62.0
746,32,62.0
747,44,62.0
748,32,62.0
749,32,62.0
750,44,62.0
751,32,62.0
752,32,62.0
753,44,62.0
754,32,62.0
755,32,62.0
756,43,62.0
757,31,62.0
758,31,62.0
759,43,62.0
760,31,62.0
761,31,62.0
762,43,62.0
763,31,62.0
764,31,62.0
765,43,62.0
766,31,62.0
767,31,62.0
768,42,62.0
769,30,62.0
770,30,62.0
771,42,62.0
772,30,62.0
773,30,62.0
774,42,62.0
775,30,62.0
776,30,62.0
777,42,62.0
778,30,62.0
779,30,62.0
780,43,62.0
781,31,62.0
782,31,62.0
783,43,62.0
784,31,62.0
785,31,62.0
786,43,62.0
787,31,62.0
788,31,62.0
789,43,62.0
790,31,62.0
791,31,62.0
792,42,49.0
793,30,49.0
794,30,49.0
795,42,49.0
796,30,49.0
797,30,49.0
798,42,49.0
799,30,49.0
800,30,49.0
801,42,49.0
802,30,49.0
803,30,49.0
804,42,49.0
805,30,49.0
806,30,49.0
807,42,49.0
808,30,49.0
809,30,49.0
810,42,49.0
811,30,49.0
812,30,49.0
813,42,49.0
814,30,49.0
815,30,49.0
816,43,49.0
817,31,49.0
818,31,49.0
819,43,49.0
820,31,49.0
821,31,49.0
822,43,49.0
823,31,49.0
824,31,49.0
825,43,49.0
826,31,49.0
827,31,49.0
828,43,49.0
829,31,49.0
830,31,49.0
831,43,49.0
832,31,49.0
833,31,49.0
834,43,49.0
835,31,49.0
836,31,49.0
837,43,49.0
838,31,49.0
839,31,49.0
840,42,49.0
841,30,49.0
842,30,49.0
843,42,49.0
844,30,49.0
845,30,49.0
846,42,49.0
847,30,49.0
848,30,49.0
849,42,49.0
850,30,49.0
851,30,49.0
852,41,49.0
853,29,49.0
854,29,49.0
855,41,49.0
856,29,49.0
857,29,49.0
858,41,49.0
859,29,49.0
860,29,49.0
861,41,49.0
862,29,49.0
863,29,49.0
864,40,49.0
865,28,49.0
866,28,49.0
867,40,49.0
868,28,49.0
869,28,49.0
870,40,49.0
871,28,49.0
872,28,49.0
873,40,49.0
874,28,49.0
875,28,49.0
876,39,49.0
877,27,49.0
878,27,49.0
879,39,49.0
880,27,49.0
881,27,49.0
882,39,49.0
883,27,49.0
884,27,49.0
885,39,49.0
886,27,49.0
887,27,49.0
888,26,62.0
888,38,62.0
889,26,62.0
889,38,62.0
890,26,62.0
890,38,62.0
891,26,62.0
891,38,62.0
892,26,62.0
892,38,62.0
893,26,62.0
893,38,62.0
894,26,62.0
894,38,62.0
895,26,62.0
895,38,62.0
896,26,62.0
896,38,62.0
897,26,62.0
897,38,62.0
898,26,62.0
898,38,62.0
899,26,62.0
899,38,62.0
900,26,62.0
900,38,62.0
901,26,62.0
901,38,62.0
902,26,62.0
902,38,62.0
903,26,62.0
903,38,62.0
904,26,62.0
904,38,62.0
905,26,62.0
905,38,62.0
906,26,62.0
906,38,62.0
907,26,62.0
907,38,62.0
908,26,62.0
908,38,62.0
909,26,62.0
909,38,62.0
910,26,62.0
910,38,62.0
911,26,62.0
911,38,62.0
912,26,62.0
912,38,62.0
913,26,62.0
913,38,62.0
914,26,62.0
914,38,62.0
915,26,62.0
915,38,62.0
916,26,62.0
916,38,62.0
917,26,62.0
917,38,62.0
918,26,62.0
918,38,62.0
919,26,62.0
919,38,62.0
920,26,62.0
920,38,62.0
921,26,62.0
921,38,62.0
922,26,62.0
922,38,62.0
923,26,62.0
923,38,62.0
924,26,62.0
924,38,62.0
925,26,62.0
925,38,62.0
926,26,62.0
926,38,62.0
927,26,62.0
927,38,62.0
928,26,62.0
928,38,62.0
929,26,62.0
929,38,62.0
930,26,62.0
930,38,62.0
931,26,62.0
931,38,62.0
932,26,62.0
932,38,62.0
933,26,62.0
933,38,62.0
934,26,62.0
934,38,62.0
935,26,62.0
935,38,62.0
936,26,62.0
936,38,62.0
937,26,62.0
937,38,62.0
938,26,62.0
938,38,62.0
939,26,62.0
939,38,62.0
940,26,62.0
940,38,62.0
941,26,62.0
941,38,62.0
942,26,62.0
942,38,62.0
943,26,62.0
943,38,62.0
944,26,62.0
944,38,62.0
945,26,62.0
945,38,62.0
946,26,62.0
946,38,62.0
947,26,62.0
947,38,62.0
948,26,62.0
948,38,62.0
949,26,62.0
949,38,62.0
950,26,62.0
950,38,62.0
951,26,62.0
951,38,62.0
952,26,62.0
952,38,62.0
953,26,62.0
953,38,62.0
954,26,62.0
954,38,62.0
955,26,62.0
955,38,62.0
956,26,62.0
956,38,62.0
957,26,62.0
957,38,62.0
958,26,62.0
958,38,62.0
959,26,62.0
959,38,62.0
960,26,62.0
960,38,62.0
961,26,62.0
961,38,62.0
962,26,62.0
962,38,62.0
963,26,62.0
963,38,62.0
964,26,62.0
964,38,62.0
965,26,62.0
965,38,62.0
966,26,62.0
966,38,62.0
967,26,62.0
967,38,62.0
968,26,62.0
968,38,62.0
969,26,62.0
969,38,62.0
970,26,62.0
970,38,62.0
971,26,62.0
971,38,62.0
972,26,62.0
972,38,62.0
973,26,62.0
973,38,62.0
974,26,62.0
974,38,62.0
975,26,62.0
975,38,62.0
976,26,62.0
976,38,62.0
977,26,62.0
977,38,62.0
978,26,62.0
978,38,62.0
979,26,62.0
979,38,62.0
980,26,62.0
980,38,62.0
981,26,62.0
981,38,62.0
982,26,62.0
982,38,62.0
983,26,62.0
983,38,62.0
984,26,62.0
984,38,62.0
985,26,62.0
985,38,62.0
986,26,62.0
986,38,62.0
987,26,62.0
987,38,62.0
988,26,62.0
988,38,62.0
989,26,62.0
989,38,62.0
990,26,62.0
990,38,62.0
991,26,62.0
991,38,62.0
992,26,62.0
992,38,62.0
993,26,62.0
993,38,62.0
994,26,62.0
994,38,62.0
995,26,62.0
995,38,62.0
996,26,62.0
996,38,62.0
997,26,62.0
997,38,62.0
998,26,62.0
998,38,62.0
999,26,62.0
999,38,62.0
1000,26,62.0
1000,38,62.0
1001,26,62.0
1001,38,62.0
1002,26,62.0
1002,38,62.0
1003,26,62.0
1003,38,62.0
1004,26,62.0
1004,38,62.0
1005,26,62.0
1005,38,62.0
1006,26,62.0
1006,38,62.0
1007,26,62.0
1007,38,62.0
1008,26,62.0
1008,38,62.0
1009,26,62.0
1009,38,62.0
1010,26,62.0
1010,38,62.0
1011,26,62.0
1011,38,62.0
1012,26,62.0
1012,38,62.0
1013,26,62.0
1013,38,62.0
1014,26,62.0
1014,38,62.0
1015,26,62.0
1015,38,62.0
1016,26,62.0
1016,38,62.0
1017,26,62.0
1017,38,62.0
1018,26,62.0
1018,38,62.0
1019,26,62.0
1019,38,62.0
1020,26,62.0
1020,38,62.0
1021,26,62.0
1021,38,62.0
1022,26,62.0
1022,38,62.0
1023,26,62.0
1023,38,62.0
1024,26,62.0
1024,38,62.0
1025,26,62.0
1025,38,62.0
1026,26,62.0
1026,38,62.0
1027,26,62.0
1027,38,62.0
1028,26,62.0
1028,38,62.0
1029,26,62.0
1029,38,62.0
1030,26,62.0
1030,38,62.0
1031,26,62.0
1031,38,62.0
1032,26,62.0
1032,38,62.0
1033,26,62.0
1033,38,62.0
1034,26,62.0
1034,38,62.0
1035,26,62.0
1035,38,62.0
1036,26,62.0
1036,38,62.0
1037,26,62.0
1037,38,62.0
1038,26,62.0
1038,38,62.0
1039,26,62.0
1039,38,62.0
1040,26,62.0
1040,38,62.0
1041,26,62.0
1041,38,62.0
1042,26,62.0
1042,38,62.0
1043,26,62.0
1043,38,62.0
1044,26,62.0
1044,38,62.0
1045,26,62.0
1045,38,62.0
1046,26,62.0
1046,38,62.0
1047,26,62.0
1047,38,62.0
1048,26,62.0
1048,38,62.0
1049,26,62.0
1049,38,62.0
1050,26,62.0
1050,38,62.0
1051,26,62.0
1051,38,62.0
1052,26,62.0
1052,38,62.0
1053,26,62.0
1053,38,62.0
1054,26,62.0
1054,38,62.0
1055,26,62.0
1055,38,62.0
1056,26,62.0
1056,38,62.0
1057,26,62.0
1057,38,62.0
1058,26,62.0
1058,38,62.0
1059,26,62.0
1059,38,62.0
1060,26,62.0
1060,38,62.0
1061,26,62.0
1061,38,62.0
1062,26,62.0
1062,38,62.0
1063,26,62.0
1063,38,62.0
1064,26,62.0
1064,38,62.0
1065,26,62.0
1065,38,62.0
1066,26,62.0
1066,38,62.0
1067,26,62.0
1067,38,62.0
1068,26,62.0
1068,38,62.0
1069,26,62.0
1069,38,62.0
1070,26,62.0
1070,38,62.0
1071,26,62.0
1071,38,62.0
1072,26,62.0
1072,38,62.0
1073,26,62.0
1073,38,62.0
1074,26,62.0
1074,38,62.0
1075,26,62.0
1075,38,62.0
1076,26,62.0
1076,38,62.0
1077,26,62.0
1077,38,62.0
1078,26,62.0
1078,38,62.0
1079,26,62.0
1079,38,62.0
1080,26,62.0
1080,38,62.0
1081,26,62.0
1081,38,62.0
1082,26,62.0
1082,38,62.0
1083,26,62.0
1083,38,62.0
1084,26,62.0
1084,38,62.0
1085,26,62.0
1085,38,62.0
1086,26,62.0
1086,38,62.0
1087,26,62.0
1087,38,62.0
1088,26,62.0
1088,38,62.0
1089,26,62.0
1089,38,62.0
1090,26,62.0
1090,38,62.0
1091,26,62.0
1091,38,62.0
1092,26,62.0
1092,38,62.0
1093,26,62.0
1093,38,62.0
1094,26,62.0
1094,38,62.0
1095,26,62.0
1095,38,62.0
1096,26,62.0
1096,38,62.0
1097,26,62.0
1097,38,62.0
1098,26,62.0
1098,38,62.0
1099,26,62.0
1099,38,62.0
1100,26,62.0
1100,38,62.0
1101,26,62.0
1101,38,62.0
1102,26,62.0
1102,38,62.0
1103,26,62.0
1103,38,62.0
1104,26,62.0
1104,38,62.0
1105,26,62.0
1105,38,62.0
1106,26,62.0
1106,38,62.0
1107,26,62.0
1107,38,62.0
1108,26,62.0
1108,38,62.0
1109,26,62.0
1109,38,62.0
1110,26,62.0
1110,38,62.0
1111,26,62.0
1111,38,62.0
1112,26,62.0
1112,38,62.0
1113,26,62.0
1113,38,62.0
1114,26,62.0
1114,38,62.0
1115,26,62.0
1115,38,62.0
1116,26,62.0
1116,38,62.0
1117,26,62.0
1117,38,62.0
1118,26,62.0
1118,38,62.0
1119,26,62.0
1119,38,62.0
1120,26,62.0
1120,38,62.0
1121,26,62.0
1121,38,62.0
1122,26,62.0
1122,38,62.0
1123,26,62.0
1123,38,62.0
1124,26,62.0
1124,38,62.0
1125,26,62.0
1125,38,62.0
1126,26,62.0
1126,38,62.0
1127,26,62.0
1127,38,62.0
1176,35,49.0
1177,47,49.0
1178,47,49.0
1179,35,49.0
1180,47,49.0
1181,47,49.0
1182,35,49.0
1183,47,49.0
1184,47,49.0
1185,35,49.0
1186,47,49.0
1187,47,49.0
1188,35,49.0
1189,47,49.0
1190,47,49.0
1191,35,49.0
1192,47,49.0
1193,47,49.0
1194,33,49.0
1195,45,49.0
1196,45,49.0
1197,33,49.0
1198,45,49.0
1199,45,49.0
1200,33,49.0
1201,45,49.0
1202,45,49.0
1203,33,49.0
1204,45,49.0
1205,45,49.0
1206,33,49.0
1207,45,49.0
1208,45,49.0
1209,33,49.0
1210,45,49.0
1211,45,49.0
1212,35,49.0
1213,47,49.0
1214,47,49.0
1215,35,49.0
1216,47,49.0
1217,47,49.0
1218,35,49.0
1219,47,49.0
1220,47,49.0
1221,35,49.0
1222,47,49.0
1223,47,49.0
1224,35,49.0
1225,47,49.0
1226,47,49.0
1227,35,49.0
1228,47,49.0
1229,47,49.0
1230,33,49.0
1231,45,49.0
1232,45,49.0
1233,33,49.0
1234,45,49.0
1235,45,49.0
1236,33,49.0
1237,45,49.0
1238,45,49.0
1239,33,49.0
1240,45,49.0
1241,45,49.0
1242,33,49.0
1243,45,49.0
1244,45,49.0
1245,33,49.0
1246,45,49.0
1247,45,49.0
1248,35,49.0
1249,47,49.0
1250,47,49.0
1251,35,49.0
1252,47,49.0
1253,47,49.0
1254,35,49.0
1255,47,49.0
1256,47,49.0
1257,35,49.0
1258,47,49.0
1259,47,49.0
1260,35,49.0
1261,47,49.0
1262,47,49.0
1263,35,49.0
1264,47,62.0
1265,47,62.0
1266,33,62.0
1267,45,62.0
1268,45,62.0
1269,33,62.0
1270,45,62.0
1271,45,62.0
1272,33,62.0
1273,45,62.0
1274,45,62.0
1275,33,62.0
1276,45,62.0
1277,45,62.0
1278,33,62.0
1279,45,62.0
1280,45,62.0
1281,33,62.0
1282,45,62.0
1283,45,62.0
1284,35,62.0
1285,47,62.0
1286,47,62.0
1287,35,62.0
1288,47,62.0
1289,47,62.0
1290,35,62.0
1291,47,62.0
1292,47,62.0
1293,35,75.0
1294,47,75.0
1295,47,75.0
1296,35,75.0
1297,47,75.0
1298,47,75.0
1299,35,75.0
1300,47,75.0
1301,47,75.0
1302,33,75.0
1303,45,75.0
1304,45,75.0
1305,33,75.0
1306,45,75.0
1307,45,75.0
1308,33,75.0
1309,45,75.0
1310,45,75.0
1311,33,75.0
1312,45,75.0
1313,45,75.0
1314,33,75.0
1315,45,75.0
1316,45,75.0
1317,33,75.0
1318,45,75.0
1319,45,75.0
1320,35,49.0
1321,47,49.0
1322,47,49.0
1323,35,49.0
1324,47,49.0
1325,47,49.0
1326,35,49.0
1327,47,49.0
1328,47,49.0
1329,35,49.0
1330,47,49.0
1331,47,49.0
1332,35,49.0
1333,47,49.0
1334,47,49.0
1335,35,49.0
1336,47,49.0
1337,47,49.0
1338,33,49.0
1339,45,49.0
1340,45,49.0
1341,33,49.0
1342,45,49.0
1343,45,49.0
1344,33,49.0
1345,45,49.0
1346,45,49.0
1347,33,49.0
1348,45,49.0
1349,45,49.0
1350,33,49.0
1351,45,49.0
1352,45,49.0
1353,33,49.0
1354,45,49.0
1355,45,49.0
1356,35,49.0
1357,47,49.0
1358,47,49.0
1359,35,49.0
1360,47,49.0
1361,47,49.0
1362,35,49.0
1363,47,49.0
1364,47,49.0
1365,35,49.0
1366,47,49.0
1367,47,49.0
1368,35,49.0
1369,47,49.0
1370,47,49.0
1371,35,49.0
1372,47,49.0
1373,47,49.0
1374,33,49.0
1375,45,49.0
1376,45,49.0
1377,33,49.0
1378,45,49.0
1379,45,49.0
1380,33,49.0
1381,45,49.0
1382,45,49.0
1383,33,49.0
1384,45,49.0
1385,45,49.0
1386,33,49.0
1387,45,49.0
1388,45,49.0
1389,33,49.0
1390,45,49.0
1391,45,49.0
1392,35,49.0
1393,47,49.0
1394,47,49.0
1395,35,49.0
1396,47,49.0
1397,47,49.0
1398,35,49.0
1399,47,49.0
